Datum / Uhrzeit;Abfiltrierbare Stoffe;DOC (Geloester organischer Kohlenstoff);Hydrogencarbonat;Soaurekapazitat pH 4.3;TOC (Organischer Kohlenstoff);Calcium;Chlorid;Kalium;Magnesium;Natrium;Sulfat;Chlorophyll-a;Phaeophytin;Blei gesamt;Bor gesamt;Eisen gesamt;Kupfer gesamt;Silicium geloest;Zink gesamt;Coliforme B.;E.Coli;Intestinale Enterokokken;Ammonium-Stickstoff;Gesamt-Phosphor (P) gesamt;Gesamt-Stickstoff (N) geloest;Gesamt-Stickstoff (N) gesamt;Nitrat-Stickstoff;Nitrit-Stickstoff;ortho-Phosphat-Phosphor ;AOX (Adsorbierbare organ. Halogenverbindungen);BSB1 (Biochem. Sauerstoffbedarf. 24h);BSB5 (Biochem. Sauerstoffbedarf. 5d);Gluehverlust der abfiltrierbaren Stoffe;Kaliumpermanganatverbrauch als O2;Spektraler Absorptionskoeffizient (SAK) 254nm;Leitfaehigkeit;Lufttemperatur;pH-Wert;Sauerstoff-Gehalt;Sichttiefe;Wassertemperatur
15.06.2009 00:00;9.36;8.8;142.6;2.32;10;95.6;46;;12.78;29.86;177;21.3;3;;;;5;3.3;10;30;30;40;0.08;0.1;0.96;1.56;0.24;0.01;0.03;;;3.38;55;7.1;28.68;708;16;8.6;11.3;120;17.8
22.06.2009 00:00;6.34;7.6;141.4;2.08;9.3;86.4;53.6;;11.62;33.38;212.4;14.8;;;;;;4.2;;;;;0.09;0.11;1.026;0.706;0.01;;0.05;;;3.88;66.2;6.32;14.52;771.4;;8.18;10.78;;6.76
29.06.2009 00:00;11.22;7.5;142.8;2.54;8.6;85;48;;10.92;24.28;163.8;21.4;;;;;;5.8;;;;;0.09;0.12;1.58;1.404;0.01;;0.06;;;4.52;64.8;5.36;14.2;629.8;;8.02;9.74;;13.06
06.07.2009 00:00;14.1;8.5;141.2;2;10.1;87.6;53.6;;11.2;33.64;212.4;11.1;;;;;;6.1;;;;;0.06;0.11;1.88;1.706;0.01;;0.04;;;2.84;79.6;6.16;14.2;790.2;;8.28;11.92;;11.2
13.07.2009 00:00;7.48;7.3;140.2;2.14;9.1;91;46;;12.76;32.78;172;43.5;6;;;;5;8.5;10;30;30;40;0.05;0.17;1.52;1.028;0.01;0.01;0.08;;;2.74;73.8;7.94;29.02;720;18;8.3;9.4;120;20.3
20.07.2009 00:00;13.84;7.5;131.6;2.26;8.6;86.6;50.4;;11.36;34.68;140.6;22.2;;;;;;8.7;;;;;0.05;0.16;1.85;2.238;0.01;;0.09;;;3.76;60.2;5.56;14.24;581;;8.24;9.54;;11.52
27.07.2009 00:00;16.2;7.7;145;2.1;10.6;83.6;50.8;;10.74;33.4;147.4;60.8;;;;;;8;;;;;0.05;0.22;1.946;1.246;0.01;;0.11;;;3.38;58.4;5.94;15.14;572.4;;8.2;11.26;;13.74
03.08.2009 00:00;8.88;6.9;140.2;2.22;9.9;86.8;50;;11;32.92;165.6;46.7;;;;;;4.3;;;;;0.02;0.19;1.046;1.526;0.01;;0.08;;;3.74;65.6;6.38;14.38;661.6;;7.9;10.58;;12.94
10.08.2009 00:00;9.36;7.4;146.4;2.1;9.8;105;48;6.53;15.4;33.5;175;25.8;3;;;0.1;5;1.5;10;30;30;40;0.02;0.16;0.706;1.36;0.02;0.01;0.08;;;2.98;75.2;8.06;12.54;721;17;8.8;9.8;110;22.3
17.08.2009 00:00;13.48;8.3;133;2.16;11.5;88.6;50.8;;11.18;27.78;149;58.6;;;;;;0.6;;;;;0.02;0.23;0.68;1.246;0.02;;0.14;;;4.58;75.2;6.34;13.14;577.4;;8.08;11.92;;7.6
24.08.2009 00:00;10.28;9.6;139.2;2.48;12;86.6;55.6;;8.58;28.08;132;24.1;;;;;;1;;;;;0.05;0.3;0.734;2;0.01;;0.21;;;3.88;62.2;6.18;14.2;626.8;;8.16;12.98;;19.88
31.08.2009 00:00;9.76;8.6;140;2.28;9.2;90.4;54.2;;11.54;30.38;149.8;10.2;;;;;;3.1;;;;;0.25;0.43;1.018;3.032;0.05;;0.31;;;3.4;79.2;6.48;14.28;605;;8.08;8.92;;17.8
07.09.2009 00:00;8.14;7.9;155;2.36;8.4;82.2;49;;12.72;28.34;169;15.3;4;;;;5;5;10;73;36;40;0.36;0.41;1.146;1.018;0.1;0.01;0.32;;;2.64;67;6.82;14.16;739;15;8;7.2;90;18.6
14.09.2009 00:00;9.86;7.5;144.8;2.1;9.1;83.2;52.2;;10.3;33.14;150.6;24.9;;;;;;4.06;;;;;0.24;0.36;0.746;2.668;0.15;;0.27;;;3.48;62.4;6.14;14.78;567.6;;8.14;8.9;;20.88
21.09.2009 00:00;8.6;7.5;135.2;2.52;9;88.8;57;;10.74;32.32;138.6;13.2;;;;;;4;;;;;0.11;0.33;1.156;2.718;0.16;;0.24;;;3.44;55.8;6.14;13.16;624.8;;8.06;9.36;;13.78
28.09.2009 00:00;6.24;7.3;147.4;2.5;9.8;90;56;;11.68;31.32;145;72.8;;;;;;3.3;;;;;0.02;0.32;0.98;2;0.03;;0.19;;;3.94;53.4;6.3;13.02;634.6;;8.24;9.5;;13.92
05.10.2009 00:00;9.88;7.5;145.2;2.1;9.3;91;50;5.95;13.7;30.8;175;102;13;;;0.47;5;2.9;10;30;30;40;0.02;0.32;0.9;1.014;0.03;0.01;0.17;;;3.16;70.6;8.1;13.62;729;10;8.7;10.3;60;13.7
12.10.2009 00:00;10.8;7.2;141.2;2.76;9.8;91;58.4;;12.38;31.6;139.6;53.6;;;;;;2.1;;;;;0.03;0.25;0.706;1.246;0.02;;0.15;;;4.48;53.4;6.76;15.06;607.4;;8.06;8.88;;16.48
19.10.2009 00:00;10.2;6.8;145;2.3;8.2;83.8;53.4;;11.12;32.7;165.6;32.8;;;;;;2.6;;;;;0.03;0.2;0.966;1.156;0.02;;0.13;;;3.4;65.6;5.92;13.56;647;;8.26;10.04;;15.22
26.10.2009 00:00;8.66;7;142.6;2.4;8.1;86.8;52.6;;11.7;33.12;168.6;22.4;;;;;;3;;;;;0.02;0.19;1.136;1.526;0.05;;0.13;;;3.58;65.4;6.38;14.38;649.6;;7.72;10.74;;11.3
02.11.2009 00:00;10.24;6.86;146.2;2.2;7.46;97;48;;12.06;30.2;182;18;4;;;;5;3.456;10;30;30;40;;0.154;1.802;1.044;;0.01;;;;3.04;70.8;6.86;14.1;766;4;8.3;10.2;130;7.5
09.11.2009 00:00;12.12;6.4;137.8;2.2;7.4;88.2;46.4;;11.36;30.84;143.2;21.7;;;;;;3.2;;;;;0.02;0.16;1.316;2.238;0.13;;0.12;;;3.92;67;5.36;14.24;582;;7.86;12.7;;14.16
23.11.2009 00:00;9.44;6.1;137.6;2.08;7.2;87.2;49.6;;12.4;29.88;144.6;;;;;;;3.4;;;;;0.02;0.14;1.18;2.226;0.19;;0.09;;;4.38;67;5.94;13.8;656.8;;8.18;11.54;;14.98
30.11.2009 00:00;8.8;5.94;146.2;2.22;7.46;99.6;46;5.59;13.7;28.5;190;28;4;4;100;;;4.04;;91;36;40;;0.076;2.164;1.118;;0.01;;;;2.84;70.8;6.02;14.16;764;5;8.1;11.5;150;6.9
07.12.2009 00:00;7.98;6.1;141.4;1.94;7.3;85.6;51.6;;11.52;30.84;196.8;;;;;;;3.1;;;;;0.02;0.11;1.136;1.212;0.24;;0.06;;;3.92;67;6.16;12.54;675.8;;7.94;11.68;;13.56
21.12.2009 00:00;8.56;6.4;140.2;2.26;7.6;88.8;49.6;;12.16;26.96;168.6;;;;;;;3.5;;;;;0.05;0.08;1.286;0.792;0.38;;0.05;;;3.98;58.6;5.36;12.46;704.8;;7.82;12.24;;12.36
04.01.2010 00:00;1.7;5.9;141.6;2.34;6.2;92;51.8;;12.38;29.16;233.4;;;;;;;2.9;;;;;0.06;0.06;0.78;0.82;0.15;;0.04;;;2.56;54;5.96;11.7;820.6;;8.16;11.88;;10.84
18.01.2010 00:00;1.6;6.4;143.6;2.5;7;92.4;50.2;;14.12;31.68;166.4;2.3;;;;;;4.6;;;;;0.12;0.06;1.3;1.3;0.73;;0.04;;;2.58;76.6;6;11.7;653.2;;7.9;11.7;;9.58
01.02.2010 00:00;1.8;6.3;142.4;2.54;6.7;92;48.2;;13;32.48;175;4.7;;;;;;5.1;;;;;0.11;0.06;1.3;1.4;0.75;;0.04;;;2.58;76.6;6.8;11.36;680.2;;7.96;13.32;;8.24
15.02.2010 00:00;2.3;6.7;141.2;2.46;6.9;93.4;49.4;;12.32;25.24;169.6;6.5;;;;;;5.4;;;;;0.13;0.06;1.3;1.3;0.91;;0.04;;;2.66;66.6;5.84;10.78;704.8;;8.1;13.14;;8.32
01.03.2010 00:00;2.6;6.2;140;2.6;6.4;94;47;;12.58;31.82;161.4;7.6;;;;;;5.5;;;;;0.12;0.06;1.3;1.36;0.88;;0.04;;;2.04;69.4;6.28;12.14;727.4;;8;12.96;;5.98
15.03.2010 00:00;10.5;5.8;136.6;2.7;9.8;96.6;48.4;;12.56;32.3;152.4;152;;;;;;5.3;;;;;0.03;0.09;1.4;2.1;1.03;;0.009;;;3.94;65.2;5.92;11.86;679.4;;8.16;11.6;;10.18
23.03.2010 00:00;9.2;6.2;129.2;2.68;8.8;92.4;53.2;;14.58;29.88;153;76.7;;;;;;4.9;;;;;0.04;0.07;1.6;1.9;1;;0.006;;;4.4;63.6;6.08;13.78;636.8;;8.08;12.04;;13.74
29.03.2010 00:00;13.6;6;146.4;2.36;8.7;90.2;49.6;;12.84;33.56;163.8;91.6;;;;;;4.3;;;;;0.03;0.07;1.4;1.8;0.84;;0.003;;;3.22;53.6;6.34;12.04;680.2;;8.02;11.9;;11.18
06.04.2010 00:00;7.4;6.4;145.2;2.52;11.5;92;50.4;;13.36;31.52;171;21.1;;;;;;4;;;;;0.03;0.06;1.5;1.8;0.89;;0.006;;;3.26;59.4;6.04;12.06;680.8;;8.34;12.84;;9.86
12.04.2010 00:00;12.1;6.2;141.4;2.2;7.9;87.6;48.2;;11.52;31.02;164;44.7;;;;;;3.3;;;;;0.03;0.08;1.4;1.7;0.82;;0.007;;;3.78;62.6;5.96;11.42;689.8;;8.18;12.2;;8.82
19.04.2010 00:00;21;6.2;140.2;2.12;9;102.6;44;;12.5;28.24;176;87.9;7;;;;0.56;0.5;3.1;30;30;40;0.03;0.08;1.1;1.4;0.57;0.01;0.004;;;4.6;53.6;6.92;28.24;703;9;9;18;80;11.2
26.04.2010 00:00;8.3;6.3;135.4;2.56;8.1;94.6;48.6;;12.24;27.14;200.2;27.5;;;;;;0.06;;;;;0.03;0.05;0.9;1.2;0.5;;0.004;;;4.02;59.2;5.96;11.78;734.2;;8.2;12.8;;11.94
03.05.2010 00:00;9.5;6.6;129.4;2.26;8.8;90.2;47.8;;11.8;28.48;225.6;36.2;;;;;;0.06;;;;;0.03;0.06;0.8;1;0.31;;0.003;;;4.04;57.4;5.96;11.86;809.2;;8.36;12.92;;6.7
10.05.2010 00:00;8.1;6.8;134;2.54;8.1;93.2;50.8;;12.74;27.58;220.2;48.6;;;;;;0.05;;;;;0.03;0.06;0.7;0.9;0.17;;0.004;;;3.64;72;5.96;11.72;813.4;;8.18;13.04;;6.28
17.05.2010 00:00;9.6;7.8;137.6;2.12;8.9;92.8;46;;12.24;27.5;180;40.2;9;;;;0.68;0.1;1.39;30;30;40;0.07;0.07;0.7;0.9;0.17;0.01;0.01;;;2.6;63.4;8.08;29.02;704;8;8.4;10.3;130;12
25.05.2010 00:00;9;6.8;136.6;2.9;8.8;93.6;52.2;;14.48;28.08;213.6;45.1;;;;;;0.05;;;;;0.03;0.06;0.6;0.8;0.05;;0.004;;;3.74;64;5.68;11.38;779;;8.3;11.02;;16.52
31.05.2010 00:00;6.3;6.7;145.4;2.48;8.6;91.6;49.8;;12.58;32.42;235.2;23.6;;;;;;0.05;;;;;0.03;0.04;0.5;0.6;0.02;;0.006;;;3.56;66.4;5.48;11.58;819.2;;8.22;10.26;;20.52
07.06.2010 00:00;7.7;7.4;131.6;2.4;8.7;85.4;50.8;;14.04;29.44;220.2;32.8;;;;;;0.05;;;;;0.04;0.05;0.6;0.9;0.01;;0.004;;;3.26;64.4;5.96;12.72;813.4;;8.18;13.04;;6.28
14.06.2010 00:00;7.6;7.1;142.4;2.34;7.8;89.4;47;;12.68;30.26;177;37.3;11;;;;0.5;2;0.8;73;30;40;0.03;0.09;0.6;0.7;0.01;0.01;0.02;;;3.1;61;6.78;28.86;706;13;8.6;10.5;110;19.7
21.06.2010 00:00;9;6.8;140.2;2.9;8.5;93.6;51.2;;14.48;26.6;178;32.4;;;;;;1.9;;;;;0.07;0.15;0.6;0.9;0.01;;0.07;;;3.44;60.8;5.8;12.38;720.2;;8.04;12.68;;16.56
28.06.2010 00:00;8.5;7.5;138.8;2.46;9.3;89.2;49.6;;13;29.02;219;36.8;;;;;;2.1;;;;;0.07;0.13;0.6;0.9;0.01;;0.05;;;3.52;70.6;6.12;11.36;754.6;;8.12;10.32;;10.98
05.07.2010 00:00;6.34;7;137.6;2.36;9.9;86;51.8;;12.14;31.3;185.2;61.6;;;;;;1.8;;;;;0.03;0.11;0.6;1;0.01;;0.01;;;5.04;58.6;6.16;12.66;705.4;;8.06;12.1;;9.46
12.07.2010 00:00;12.9;7.5;125.6;2.24;10.2;98.8;50;;13.4;30.38;182;72.9;19;;;;0.66;1.7;0.8;36;30;40;0.04;0.12;0.7;1.1;0.01;0.01;0.01;;;7.5;76;7.76;15.06;632;28;9.1;17.1;60;26.8
19.07.2010 00:00;9.8;8;136.4;2.38;9.6;85.6;49.6;;11.78;29.9;156.6;33.8;;;;;;2.4;;;;;0.22;0.21;0.87;1.14;0.03;;0.11;;;4.12;60.4;6.6;13.64;579.8;;7.94;9.1;;15.08
26.07.2010 00:00;9.6;7;146.2;2.88;8.7;84;54.4;;13.18;28.08;164.8;17;;;;;;3;;;;;0.38;0.35;1.1;1.3;0.03;;0.25;;;3.84;57.8;6.6;14.56;602.4;;8.1;10.92;;18.7
02.08.2010 00:00;7.3;7.5;140.2;2.44;9.3;87.8;54.2;;10.14;32.62;152.2;34.5;;;;;;3.6;;;;;0.2;0.38;0.93;1.15;0.04;;0.27;;;4.4;67.2;6.3;14.42;613.8;;8.1;9.42;;15.16
09.08.2010 00:00;4.1;7.4;137.8;2.2;7.9;83.6;51;;12.86;27.98;166;14.9;9;;;;1.01;4.3;0.8;91;30;40;0.45;0.45;1.3;1.4;0.08;0.01;0.39;;;2.1;66;7.36;12.76;688;20;7.7;6.3;210;21.8
16.08.2010 00:00;5.2;7.6;136.6;2.5;8.2;88.6;55.8;;12.22;32.52;163.6;18;;;;;;4.6;;;;;0.49;0.52;1.2;1.3;0.09;;0.44;;;3.56;66;7.02;13.64;737.8;;8.44;10.72;;15.14
23.08.2010 00:00;9.6;7.7;135.4;2.88;9;84;47.6;;13.18;28.28;153.6;81.4;;;;;;4.2;;;;;0.16;0.45;0.9;1.1;0.11;;0.34;;;3.42;59.6;6.6;14.92;665.8;;8.26;11.84;;17.36
30.08.2010 00:00;14.2;7.7;137.8;2.74;10.1;90.4;56;;11.44;32.56;164.4;69.4;;;;;;3.3;;;;;0.21;0.36;1;1.3;0.13;;0.23;;;3.88;69.4;6.76;14.04;694.6;;8.14;10.44;;17.88
06.09.2010 00:00;15.4;8.1;129.2;2.14;9.8;76.6;47;;12.4;27.98;162;74.2;33;;;;0.82;1.5;0.8;930;30;40;0.05;0.27;0.7;1;0.05;0.01;0.13;;;3.3;65.38;6.78;14.3;663;8;8.7;11.7;80;17.1
13.09.2010 00:00;9.6;8.3;136.4;2.92;9.5;86.2;54.2;;15;26.58;189.8;54.9;;;;;;1.6;;;;;0.06;0.21;0.7;0.9;0.1;;0.12;;;4.2;70;6.44;14.28;694.4;;8.12;11.26;;16.32
20.09.2010 00:00;17.9;8.6;135.6;2.68;11.1;92.8;56.4;;11.44;28.68;157.6;84.9;;;;;;1.3;;;;;0.07;0.21;0.7;1.1;0.18;;0.1;;;6.78;65.4;6.18;13.06;665.8;;7.86;10.14;;14.12
27.09.2010 00:00;9.9;8;136.4;2.6;9.2;93.8;51;;13;29.78;192.4;20.4;;;;;;1.7;;;;;0.07;0.16;0.76;0.98;0.2;;0.09;;;4.2;62.4;5.8;11.96;700;;8.14;12.7;;16.76
04.10.2010 00:00;10.4;8.3;126.8;2.12;9.3;88.4;43;;12.92;32.22;156;10.6;9;;;;0.87;2.9;1.15;36;30;40;0.24;0.16;1;1.1;0.24;0.01;0.1;;;2.4;67.8;8.14;14.26;649;12;7.8;8.3;110;12.7
11.10.2010 00:00;8.2;8.9;140;2.62;9.5;92;50.4;;12.58;30.02;166.6;11.6;;;;;;4.1;;;;;0.24;0.15;1.1;1.3;0.37;;0.1;;;3.66;70.2;6.24;13.26;598.8;;8.14;11.6;;12.02
18.10.2010 00:00;6.7;9.5;136.4;2.46;9.7;92.2;50.8;;13.1;33.86;168.8;11;;;;;;4.9;;;;;0.3;0.15;1.4;1.4;0.49;;0.1;;;3.92;68.6;5.74;11.24;670.4;;8.16;12.04;;11.32
25.10.2010 00:00;6.9;9.4;142.6;2.36;10.1;89.8;49.4;;13.1;33.86;156;5.7;;;;;;5.3;;;;;0.29;0.12;1.4;1.5;0.69;;0.08;;;4.04;70.6;5.74;11.58;636.4;;8.2;11.66;;7.48
01.11.2010 00:00;9.88;6.86;128;2.06;7.68;86.4;39;;10.14;31.92;152;;2;;;;0.92;3.456;1.64;36;36;40;;0.158;1.678;1.806;;0.02;;;;2.9;67.6;6.78;13.54;621;6;7.8;9.9;220;7.8
08.11.2010 00:00;4.9;9.7;141.2;2.32;10.1;90.2;49.4;;10.5;33.2;159.2;3.3;;;;;;5.8;;;;;0.26;0.1;1.6;1.7;0.72;;0.06;;;3;76.6;5.74;11.9;656;;8.2;11.66;;7.48
22.11.2010 00:00;4.6;9.1;136.4;2.54;9.7;93;52;;13.08;26.16;161.4;3.4;;;;;;6.3;;;;;0.2;0.09;1.7;1.8;0.9;;0.05;;;2.5;73.8;5.94;11.54;623.4;;8.32;12.5;;10.82
29.11.2010 00:00;5.84;6.22;122;2.16;6.8;88.8;37;;11.02;32.34;152;;2;;;;2.11;6.58;1.95;430;73;40;;0.302;1.4;1.528;;0.03;;;;4;65.4;6.28;12.94;635;;7.9;10.7;180;3.7
06.12.2010 00:00;3.1;11.6;141.2;2.46;12;90.2;47.2;;13;34.48;187.4;2;;;;;;6.4;;;;;0.1;0.09;2.6;2.7;1.7;;0.04;;;2.26;63.6;5.74;11.64;692.4;;8.14;11.08;;12.84
20.12.2010 00:00;2.8;10.9;141.2;2.56;11;89.2;49.6;;13.62;33.04;145.2;5.5;;;;;;6.4;;;;;0.23;0.09;2.6;2.7;2;;0.04;;;2.26;67.6;5.72;11.78;601.6;;7.82;10.76;;9.14
03.01.2011 00:00;4.7;5.7;141.6;2.14;12.5;88.6;47;;12.24;27.46;160.8;;;;;;;3.824;;;;;0.14;0.07;1.88;2.4;1.46;;0.04;;;4.72;58.4;6.34;12.82;624;;8.1;11.08;;5.62
17.01.2011 00:00;4.7;5.78;145.4;2.04;10.6;88.6;47;;12.24;28.92;156.6;;;;;;;4.15;;;;;0.22;0.07;1.8;2.5;1.6;;0.03;;;4.76;58.4;6.2;12.8;608.6;;8.12;13.34;;6.74
31.01.2011 00:00;4.7;5.82;146.6;2.14;10.2;88.6;48.4;;12.24;27.54;162.8;;;;;;;2.494;;;;;0.11;0.07;1.86;2.6;1.76;;0.02;;;5.3;58.4;6.4;12.82;607.6;;8.1;12.74;;9.08
14.02.2011 00:00;11.24;6.32;146.6;2.28;10.4;91.6;48.4;;11.98;27.54;158.8;;;;;;;2.54;;;;;0.09;0.08;1.86;2.6;1.77;;0.03;;;4.76;58.4;5.68;12.76;541;;7.98;13.42;;14.78
28.02.2011 00:00;4.7;5.98;140.2;1.94;12;80.4;48.2;;12.4;33.1;169.2;;;;;;;3.966;;;;;0.02;0.07;1.88;2.7;2.16;;0.01;;;4.72;58.4;6.7;12.42;603.6;;8.26;11.82;;4.12
14.03.2011 00:00;8.44;6.46;141.6;2.14;11;85.6;46.2;;11;34.58;157;;;;;;;0.45;;;;;0.02;0.06;2.06;2.6;1.6;;0.006;;;5.5;58.4;5.32;11.72;586.2;;8.18;12.16;;9.88
28.03.2011 00:00;6.04;6.44;140.4;2.3;10.7;90.2;48.2;;10.48;27.2;155.6;;;;;;;0.5;;;;;0.02;0.05;1.82;2.3;1.31;;0.006;;;5.4;58.4;6.92;11.14;585.2;;8.16;10.68;;11.06
04.04.2011 00:00;11.4;6.4;133;2.08;9.8;87.2;46.8;;11.52;26.12;141.4;;;;;;;0.5;;;;;0.02;0.04;1.5;1.8;1.1;;0.005;;;5.66;58.4;5.16;11.56;560.6;;8.44;13.2;;9.82
11.04.2011 00:00;6;6.46;140.4;2.32;9.9;88;46.6;;11.44;27.68;166.2;;;;;;;0.582;;;;;0.02;0.06;1.5;2;1;;0.008;;;5.3;58.6;4.92;11.54;614.2;;8.1;11.72;;6.38
18.04.2011 00:00;6.2;6.98;134;2.2;8.8;89.6;42;;11.28;30.28;168;29;9;;;;0.7;5.152;0.8;30;30;40;0.02;0.05;1.086;1.8;0.9;0.01;0.004;;;3;68;6.72;12.88;669;8;8.5;13.1;110;11.4
26.04.2011 00:00;8.76;6.44;146.4;2.26;11.1;88.4;49.6;;10.48;29;150.4;;;;;;;0.396;;;;;0.02;0.05;1.26;1.3;0.52;;0.003;;;4.74;58.4;6.92;11.14;617;;8.16;10.68;;11.06
02.05.2011 00:00;6.8;6.46;139;2.26;10.1;88.8;47.6;;10.48;29.9;152.6;;;;;;;0.45;;;;;0.03;0.06;1.22;1.4;0.41;;0.003;;;4.74;58.4;4.92;11.14;611.2;;8.04;12.56;;14.24
09.05.2011 00:00;9.88;6.26;134;2.08;9.6;87.2;46.8;;11.16;28.96;141.4;;;;;;;0.43;;;;;0.03;0.04;1.014;1.2;0.22;;0.003;;;4.38;58.4;5.66;11.56;560.6;;8.44;12.02;;12.16
16.05.2011 00:00;4;6.82;136.6;2.2;9.2;94.8;46;;19.64;28.7;176;5;3;;;;0.74;4.732;0.8;30;30;40;0.11;0.04;1.12;1;0.14;0.01;0.009;;;1.9;66.2;7.48;11.14;687;10;8.3;9.1;190;15.7
23.05.2011 00:00;4.7;6.04;140;1.98;9.3;84.2;48.2;;11.08;29.18;189;;;;;;;3.484;;;;;0.04;0.07;0.752;0.84;0.16;;0.006;;;3.44;58.4;6.08;12.8;661.2;;8.06;12.7;;11.16
30.05.2011 00:00;4.7;5.94;149.8;1.96;9;88.6;47;;12.24;27.8;162.8;;;;;;;4.238;;;;;0.11;0.07;0.872;1.2;0.04;;0.02;;;4.46;58.4;6.34;13.32;608.6;;8.2;13.08;;5.92
06.06.2011 00:00;9.76;6.46;140;2.12;9.2;86.6;45.6;;10.48;29.18;148.2;;;;;;;1.242;;;;;0.07;0.06;0.752;0.89;0.04;;0.02;;;3.44;58.4;4.92;11.14;616;;8.2;8.76;;13.92
14.06.2011 00:00;4.4;6.8;142.4;2.24;9.3;98.6;52;;12.62;31.24;187;31;2;;;;2.18;4.732;1.13;290;30;40;0.09;0.08;1.12;0.96;0.05;0.01;0.06;;;3;61;7.26;28.78;707;16;8.2;9.7;180;21.3
20.06.2011 00:00;8.46;7.3;148.6;2.32;9.2;85.6;50.8;;12.12;29.18;140.4;;;;;;;4.076;;;;;0.3;0.14;0.798;1.06;0.06;;0.08;;;3.44;62.2;6.06;13.12;582.2;;7.84;11.82;;5.48
27.06.2011 00:00;10.54;7.14;148.6;2.02;9.1;84;49.2;;12.56;27.8;140;;;;;;;5.366;;;;;0.13;0.14;0.798;1.1;0.1;;0.07;;;3.5;59.8;5.6;14.44;591;;8;12.48;;9.06
04.07.2011 00:00;11.8;7.46;147.2;2.44;9.3;89.2;47;;9;28.14;141;;;;;;;4.206;;;;;0.17;0.16;0.878;1.13;0.07;;0.08;;;3.16;59.8;5.74;12.84;567.8;;8.32;11.12;;13.52
11.07.2011 00:00;9.8;6.64;142.6;2.24;8.4;89.4;49;;12.5;27.9;171;25;7;;;;0.69;4.972;0.8;360;30;40;0.02;0.11;0.832;0.89;0.01;0.01;0.04;;;4.2;71;8.68;13.06;693;16;8.8;12.7;80;21.8
18.07.2011 00:00;12.88;7.18;148.8;2.06;9;83.8;50.8;;9.52;28.58;144.4;;;;;;;5.306;;;;;0.02;0.16;0.692;0.89;0.01;;0.08;;;3.9;59.8;5.9;15.06;565.2;;7.94;10.54;;14.26
25.07.2011 00:00;10.18;7.38;129.2;2.36;8.2;85.6;48;;13.04;28.3;157.4;;;;;;;2.826;;;;;0.2;0.19;0.78;1;0.04;;0.11;;;4.04;79.2;6.38;13.78;644.4;;7.92;10.48;;15.18
01.08.2011 00:00;5.08;7.4;139;2.28;8.2;91;51.6;;13.44;27.9;143;;;;;;;3.424;;;;;0.17;0.18;0.78;1.1;0.03;;0.11;;;4.32;70.4;5.56;14.06;577;;7.8;11.08;;10.98
08.08.2011 00:00;9.62;7.04;143;2.24;8.8;87.4;49.2;;12.56;27.6;146.6;;;;;;;3.986;;;;;0.08;0.14;0.64;0.67;0.01;;0.07;;;4.2;59.8;5.2;14.44;560.8;;8.22;11.52;;6
10.08.2011 00:00;7.8;7.4;140;2.3;9.16;93.4;49;;13.22;27.66;172;12;15;;;;0.76;1.9;1.66;530;30;40;;0.072;0.96;1.22;;0.01;;;;2.3;54.4;6.96;28.86;710;14;7.9;7.6;90;18.8
15.08.2011 00:00;12.84;7.2;135.2;2.44;8.1;82.6;50;;9.36;28.16;147.4;;;;;;;4.226;;;;;0.07;0.16;0.78;0.99;0.1;;0.09;;;3.56;64.4;5.32;12.52;584;;8.2;11.34;;16.04
22.08.2011 00:00;8.06;6.96;148.8;2.24;8.9;84.2;49.4;;12.12;28.66;143.4;;;;;;;3.838;;;;;0.05;0.14;0.692;0.88;0.04;;0.07;;;4.32;59.8;5.42;13.12;579.2;;7.72;11.6;;8.7
29.08.2011 00:00;7.44;7.26;145.2;2.26;10.3;91;52.4;;12.58;29.78;159.6;;;;;;;4.866;;;;;0.11;0.18;0.88;1.1;0.03;;0.09;;;4.88;71.2;5.74;12.88;575.2;;8.28;11.12;;7.42
05.09.2011 00:00;9.7;7.36;130.4;2.16;10.3;80.4;47;;13;26.62;167;36;19;;;;0.6;5.532;0.8;430;30;40;0.04;0.15;0.766;0.92;0.01;0.01;0.07;;;4;60.4;7.26;11.94;682;19;8.4;10.8;80;19.6
12.09.2011 00:00;11.28;7.34;143.6;2.08;9.4;84.8;50.2;;9.26;28.9;143.4;;;;;;;4.766;;;;;0.02;0.16;0.786;0.94;0.03;;0.08;;;3.44;70.4;5.8;13.92;570;;8.04;12.06;;16.18
19.09.2011 00:00;8.58;6.96;143;2.32;8.8;83;48.6;;11.16;27.6;141.8;;;;;;;3.838;;;;;0.02;0.14;0.64;0.76;0.04;;0.07;;;4.2;59.8;5.66;14.56;571.6;;7.9;12.14;;8.68
26.09.2011 00:00;10.56;6.38;129.2;2.38;8.3;87.6;50.8;;10.76;27.3;148.6;;;;;;;5.312;;;;;0.02;0.12;0.66;0.85;0.01;;0.07;;;4.32;57.6;5.92;12.92;646;;8.58;11.02;;8.32
04.10.2011 00:00;4.3;7.36;139;2.26;10.8;90.6;45;;12.04;32.84;163;16;5;;;;3.75;5.952;1.49;140;30;40;0.03;0.11;1.82;0.78;0.02;0.01;0.06;;;2.1;73.2;7.7;12.94;695;17;8.3;9.7;130;17.1
10.10.2011 00:00;12.44;7.18;145.2;2.3;10.6;88.2;48.2;;9.52;29.78;149;;;;;;;5.306;;;;;0.11;0.16;0.88;0.95;0.09;;0.1;;;4.74;59.8;6.24;14.16;568;;8.42;9.78;;13.22
